gameId,total,maximo,minimo,margen,prorrogas,fecha,partido,estrella_gs,mvp,nota_igualdad,nota_ritmo,nota_ot,nota_estrella,KPI
0022501215,247,127,120,7,0,2025-12-12,GSW vs MIN,26.8,Stephen Curry,0.65,0.7833333333333333,0.0,0.39333333333333337,45.0
0022501229,252,132,120,12,0,2025-12-13,ORL vs NYK,30.5,Jalen Brunson,0.4,0.8666666666666667,0.0,0.5166666666666667,37.8
0022501230,220,111,109,2,0,2025-12-13,OKC vs SAS,20.099999999999998,Devin Vassell,0.9,0.3333333333333333,0.0,0.16999999999999993,47.3
0022501216,197,108,89,19,0,2025-12-14,IND vs WAS,21.400000000000002,Marvin Bagley III,0.050000000000000044,0.0,0.0,0.2133333333333334,8.7
0022501217,237,120,117,3,0,2025-12-14,ATL vs PHI,26.3,Paul George,0.85,0.6166666666666667,0.0,0.3766666666666667,52.6
0022501218,230,119,111,8,1,2025-12-14,CLE vs CHA,21.099999999999998,Kon Knueppel,0.6,0.5,0.7,0.20333333333333325,49.6
0022501219,209,127,82,45,0,2025-12-14,BKN vs MIL,17.3,Day'Ron Sharpe,0.0,0.15,0.0,0.07666666666666669,3.1
0022501220,220,117,103,14,0,2025-12-14,MIN vs SAC,19.3,Naz Reid,0.30000000000000004,0.3333333333333333,0.0,0.14333333333333337,19.5
0022501221,267,136,131,5,0,2025-12-14,POR vs GSW,39.2,Stephen Curry,0.75,1.0,0.0,0.8066666666666668,63.0
0022501223,218,114,104,10,0,2025-12-14,CHI vs NOP,16.799999999999997,Trey Murphy III,0.5,0.3,0.0,0.05999999999999991,25.8
0022501228,230,116,114,2,0,2025-12-14,PHX vs LAL,23.3,Devin Booker,0.9,0.5,0.0,0.27666666666666667,51.3
0022501222,217,112,105,7,0,2025-12-15,BOS vs DET,26.099999999999998,Jaylen Brown,0.65,0.2833333333333333,0.0,0.36999999999999994,41.8
0022501224,273,140,133,7,1,2025-12-15,UTA vs DAL,32.099999999999994,Lauri Markkanen,0.65,1.0,0.7,0.5699999999999998,65.4
0022501225,253,128,125,3,1,2025-12-15,DEN vs HOU,33.50000000000001,Nikola Jokić,0.85,0.8833333333333333,0.7,0.6166666666666669,75.2
0022501226,224,121,103,18,0,2025-12-15,LAC vs MEM,29.500000000000004,Jaren Jackson Jr.,0.09999999999999998,0.4,0.0,0.48333333333333345,21.0
0022501227,202,106,96,10,0,2025-12-15,MIA vs TOR,19.600000000000005,Brandon Ingram,0.5,0.03333333333333333,0.0,0.1533333333333335,27.3
0062500001,237,124,113,11,0,2025-12-16,NYK vs SAS,24.8,OG Anunoby,0.44999999999999996,0.6166666666666667,0.0,0.3266666666666667,33.1
0022500367,238,127,111,16,0,2025-12-17,CHI vs CLE,23.499999999999996,Josh Giddey,0.19999999999999996,0.6333333333333333,0.0,0.2833333333333332,20.7
0022500368,226,116,110,6,0,2025-12-17,MIN vs MEM,23.0,Jaren Jackson Jr.,0.7,0.43333333333333335,0.0,0.26666666666666666,41.7
0022500369,223,122,101,21,0,2025-12-18,OKC vs LAC,27.900000000000002,Shai Gilgeous-Alexander,0.0,0.38333333333333336,0.0,0.43000000000000005,14.8
0022500370,213,119,94,25,0,2025-12-18,SAS vs WAS,21.5,Dylan Harper,0.0,0.21666666666666667,0.0,0.21666666666666667,7.6
0022500371,259,133,126,7,0,2025-12-18,CHA vs ATL,37.0,Jalen Johnson,0.65,0.9833333333333333,0.0,0.7333333333333333,56.2
0022500372,227,114,113,1,0,2025-12-18,IND vs NYK,22.6,Andrew Nembhard,0.95,0.45,0.0,0.25333333333333335,52.6
0022500373,201,106,95,11,0,2025-12-18,BKN vs MIA,25.000000000000004,Kel'el Ware,0.44999999999999996,0.016666666666666666,0.0,0.3333333333333334,30.3
0022500374,216,111,105,6,0,2025-12-18,MIL vs TOR,22.099999999999998,Brandon Ingram,0.7,0.26666666666666666,0.0,0.2366666666666666,39.9
0022500375,261,133,128,5,1,2025-12-18,NOP vs HOU,26.799999999999997,Kevin Durant,0.75,1.0,0.7,0.39333333333333326,64.6
0022500376,230,116,114,2,1,2025-12-18,DAL vs DET,21.099999999999998,Cooper Flagg,0.9,0.5,0.7,0.20333333333333325,63.1
0022500377,241,126,115,11,0,2025-12-18,DEN vs ORL,24.7,Wendell Carter Jr.,0.44999999999999996,0.6833333333333333,0.0,0.3233333333333333,33.4
0022500378,197,99,98,1,0,2025-12-18,PHX vs GSW,25.1,Jimmy Butler III,0.95,0.0,0.0,0.3366666666666667,52.8
0022500379,278,143,135,8,0,2025-12-18,UTA vs LAL,46.900000000000006,Luka Dončić,0.6,1.0,0.0,1.0,62.0
0022500380,267,134,133,1,1,2025-12-18,POR vs SAC,27.5,DeMar DeRozan,0.95,1.0,0.7,0.4166666666666667,74.2
0022500381,245,129,116,13,0,2025-12-19,BOS vs MIA,30.5,Derrick White,0.35,0.75,0.0,0.5166666666666667,35.0
0022500382,223,116,107,9,0,2025-12-19,NYK vs PHI,26.3,Mitchell Robinson,0.55,0.38333333333333336,0.0,0.3766666666666667,38.0
0022500383,224,126,98,28,0,2025-12-19,ATL vs SAS,25.199999999999996,Victor Wembanyama,0.0,0.4,0.0,0.33999999999999986,12.2
0022500384,261,136,125,11,0,2025-12-19,CLE vs CHI,24.500000000000007,Darius Garland,0.44999999999999996,1.0,0.0,0.31666666666666693,34.8
0022500385,219,112,107,5,0,2025-12-19,MIN vs OKC,27.199999999999996,Shai Gilgeous-Alexander,0.75,0.31666666666666665,0.0,0.4066666666666665,47.5
0022500386,216,115,101,14,0,2025-12-20,DEN vs HOU,27.7,Reed Sheppard,0.30000000000000004,0.26666666666666666,0.0,0.4233333333333333,27.5
0022500387,235,121,114,7,0,2025-12-20,PHI vs DAL,27.400000000000002,Tyrese Maxey,0.65,0.5833333333333334,0.0,0.4133333333333334,44.6
0022500388,208,112,96,16,0,2025-12-20,TOR vs BOS,30.300000000000004,Payton Pritchard,0.19999999999999996,0.13333333333333333,0.0,0.5100000000000001,25.0
0022500389,237,128,109,19,0,2025-12-20,NOP vs IND,24.2,Zion Williamson,0.050000000000000044,0.6166666666666667,0.0,0.30666666666666664,14.5
0022500390,198,112,86,26,0,2025-12-20,DET vs CHA,20.8,Cade Cunningham,0.0,0.0,0.0,0.19333333333333336,5.8
0022500391,252,130,122,8,0,2025-12-20,MEM vs WAS,32.20000000000001,Santi Aldama,0.6,0.8666666666666667,0.0,0.5733333333333337,48.5
0022500392,235,119,116,3,0,2025-12-20,GSW vs PHX,29.300000000000004,Devin Booker,0.85,0.5833333333333334,0.0,0.4766666666666668,55.5
0022500393,255,128,127,1,1,2025-12-20,UTA vs ORL,21.500000000000004,Desmond Bane,0.95,0.9166666666666666,0.7,0.21666666666666679,67.8
0022500394,191,98,93,5,0,2025-12-20,SAC vs POR,17.2,Deni Avdija,0.75,0.0,0.0,0.0733333333333333,36.0
0022500395,191,103,88,15,0,2025-12-20,LAC vs LAL,27.100000000000005,Kawhi Leonard,0.25,0.0,0.0,0.4033333333333335,23.4
0022500396,302,152,150,2,0,2025-12-21,ATL vs CHI,34.4,Jalen Johnson,0.9,1.0,0.0,0.6466666666666666,64.9
0022500397,177,96,81,15,0,2025-12-21,BKN vs TOR,19.000000000000004,Michael Porter Jr.,0.25,0.0,0.0,0.13333333333333344,15.3
0022500398,257,132,125,7,0,2025-12-21,NYK vs MIA,39.3,Jalen Brunson,0.65,0.95,0.0,0.8099999999999999,58.3
0022500399,237,124,113,11,0,2025-12-21,WAS vs SAS,23.500000000000004,De'Aaron Fox,0.44999999999999996,0.6166666666666667,0.0,0.28333333333333344,31.8
0022500400,203,103,100,3,0,2025-12-21,MIN vs MIL,22.9,Kevin Porter Jr.,0.85,0.05,0.0,0.2633333333333333,46.4
0022500401,249,125,124,1,1,2025-12-21,SAC vs HOU,26.700000000000003,DeMar DeRozan,0.95,0.8166666666666667,0.7,0.39000000000000007,72.5
0022500402,271,139,132,7,0,2025-12-22,CLE vs CHA,26.5,Darius Garland,0.65,1.0,0.0,0.38333333333333336,45.8
0022500403,198,103,95,8,0,2025-12-22,BOS vs IND,21.999999999999996,Jaylen Brown,0.6,0.0,0.0,0.23333333333333323,34.0
0022500404,232,119,113,6,0,2025-12-22,NOP vs DAL,26.4,Anthony Davis,0.7,0.5333333333333333,0.0,0.37999999999999995,45.6
0022500405,247,135,112,23,0,2025-12-22,DEN vs UTA,25.8,Nikola Jokić,0.0,0.7833333333333333,0.0,0.36000000000000004,14.7
0022500406,222,119,103,16,0,2025-12-22,OKC vs MEM,28.5,Shai Gilgeous-Alexander,0.19999999999999996,0.36666666666666664,0.0,0.45,24.3
0022500407,217,120,97,23,0,2025-12-22,GSW vs ORL,21.3,Jimmy Butler III,0.0,0.2833333333333333,0.0,0.21000000000000002,7.7
0022500408,212,110,102,8,0,2025-12-22,POR vs DET,26.699999999999992,Jalen Duren,0.6,0.2,0.0,0.38999999999999974,39.7
0022500409,235,126,109,17,0,2025-12-23,CHA vs WAS,22.400000000000006,LaMelo Ball,0.15000000000000002,0.5833333333333334,0.0,0.24666666666666687,17.1
0022500410,220,114,106,8,0,2025-12-23,PHI vs BKN,21.7,Joel Embiid,0.6,0.3333333333333333,0.0,0.2233333333333333,35.4
0022500411,249,126,123,3,0,2025-12-23,ATL vs CHI,24.200000000000003,Trae Young,0.85,0.8166666666666667,0.0,0.30666666666666675,51.5
0022500412,259,141,118,23,0,2025-12-23,CLE vs NOP,23.099999999999998,Sam Merrill,0.0,0.9833333333333333,0.0,0.2699999999999999,13.0
0022500413,205,111,94,17,0,2025-12-23,IND vs MIL,23.400000000000002,Kevin Porter Jr.,0.15000000000000002,0.08333333333333333,0.0,0.2800000000000001,15.6
0022500414,203,112,91,21,0,2025-12-23,MIA vs TOR,23.400000000000006,Scottie Barnes,0.0,0.05,0.0,0.2800000000000002,8.7
0022500415,261,131,130,1,0,2025-12-23,DAL vs DEN,33.00000000000001,Cooper Flagg,0.95,1.0,0.0,0.6000000000000002,65.8
0022500416,219,115,104,11,0,2025-12-23,MIN vs NYK,29.2,Anthony Edwards,0.44999999999999996,0.31666666666666665,0.0,0.47333333333333333,36.0
0022500417,240,130,110,20,0,2025-12-23,SAS vs OKC,26.900000000000002,Shai Gilgeous-Alexander,0.0,0.6666666666666666,0.0,0.3966666666666667,15.2
0022500418,240,132,108,24,0,2025-12-23,PHX vs LAL,21.5,Mark Williams,0.0,0.6666666666666666,0.0,0.21666666666666667,9.8
0022500419,265,137,128,9,0,2025-12-23,UTA vs MEM,29.9,Santi Aldama,0.55,1.0,0.0,0.49666666666666665,44.6
0022500420,216,110,106,4,0,2025-12-23,POR vs ORL,19.099999999999994,Desmond Bane,0.8,0.26666666666666666,0.0,0.13666666666666646,41.4
0022500421,263,136,127,9,0,2025-12-23,SAC vs DET,33.099999999999994,DeMar DeRozan,0.55,1.0,0.0,0.6033333333333332,47.8
0022500422,236,128,108,20,0,2025-12-23,LAC vs HOU,34.800000000000004,Kawhi Leonard,0.0,0.6,0.0,0.6600000000000001,22.8
0022500009,250,126,124,2,0,2025-12-25,NYK vs CLE,29.4,Donovan Mitchell,0.9,0.8333333333333334,0.0,0.4799999999999999,59.1
0022500010,219,117,102,15,0,2025-12-25,OKC vs SAS,24.1,De'Aaron Fox,0.25,0.31666666666666665,0.0,0.3033333333333334,21.9
0022500011,242,126,116,10,0,2025-12-25,GSW vs DAL,20.900000000000002,Cooper Flagg,0.5,0.7,0.0,0.19666666666666674,31.9
0022500012,215,119,96,23,0,2025-12-25,LAL vs HOU,24.599999999999994,Kevin Durant,0.0,0.25,0.0,0.3199999999999998,10.8
0022500013,280,142,138,4,1,2025-12-25,DEN vs MIN,59.8,Nikola Jokić,0.8,1.0,0.7,1.0,85.0
0022500423,237,126,111,15,0,2025-12-26,ATL vs MIA,23.000000000000004,Trae Young,0.25,0.6166666666666667,0.0,0.2666666666666668,22.3
0022500424,225,120,105,15,0,2025-12-26,ORL vs CHA,19.599999999999998,Miles Bridges,0.25,0.4166666666666667,0.0,0.15333333333333327,17.9
0022500425,255,138,117,21,0,2025-12-26,WAS vs TOR,23.899999999999995,Immanuel Quickley,0.0,0.9166666666666666,0.0,0.2966666666666665,13.5
0022500426,262,140,122,18,0,2025-12-26,IND vs BOS,24.1,Payton Pritchard,0.09999999999999998,1.0,0.0,0.3033333333333334,18.6
0022500427,211,109,102,7,0,2025-12-26,CHI vs PHI,22.2,Joel Embiid,0.65,0.18333333333333332,0.0,0.23999999999999996,37.4
0022500428,229,125,104,21,0,2025-12-26,MEM vs MIL,19.8,Cam Spencer,0.0,0.48333333333333334,0.0,0.16000000000000003,7.2
0022500429,223,115,108,7,0,2025-12-26,NOP vs PHX,25.2,Devin Booker,0.65,0.38333333333333336,0.0,0.33999999999999997,41.4
0022500430,260,131,129,2,0,2025-12-26,UTA vs DET,30.1,Cade Cunningham,0.9,1.0,0.0,0.5033333333333334,60.6
0022500431,222,119,103,16,0,2025-12-26,POR vs LAC,27.100000000000005,James Harden,0.19999999999999996,0.36666666666666664,0.0,0.4033333333333335,22.9
0022500432,220,113,107,6,0,2025-12-27,SAC vs DAL,17.400000000000002,Russell Westbrook,0.7,0.3333333333333333,0.0,0.08000000000000007,35.6
0022500433,253,127,126,1,0,2025-12-27,ORL vs DEN,36.7,Nikola Jokić,0.95,0.8833333333333333,0.0,0.7233333333333334,68.9
0022500434,237,123,114,9,0,2025-12-27,NOP vs PHX,20.099999999999998,Trey Murphy III,0.55,0.6166666666666667,0.0,0.16999999999999993,32.9
0022500435,253,128,125,3,0,2025-12-27,ATL vs NYK,32.300000000000004,Karl-Anthony Towns,0.85,0.8833333333333333,0.0,0.5766666666666668,60.0
0022500436,258,142,116,26,0,2025-12-27,MIA vs IND,28.0,Andrew Wiggins,0.0,0.9666666666666667,0.0,0.43333333333333335,17.8
0022500437,215,112,103,9,0,2025-12-27,CHI vs MIL,24.099999999999998,Giannis Antetokounmpo,0.55,0.25,0.0,0.3033333333333333,35.1
0022500438,217,117,100,17,0,2025-12-27,HOU vs CLE,24.8,Kevin Durant,0.15000000000000002,0.2833333333333333,0.0,0.3266666666666667,18.0
0022500439,230,123,107,16,0,2025-12-27,MIN vs BKN,26.400000000000002,Cam Thomas,0.19999999999999996,0.5,0.0,0.38000000000000006,22.9
0022500440,241,127,114,13,0,2025-12-27,SAS vs UTA,26.399999999999995,Victor Wembanyama,0.35,0.6833333333333333,0.0,0.37999999999999984,30.6
0022500441,268,141,127,14,1,2025-12-28,TOR vs GSW,32.7,Scottie Barnes,0.30000000000000004,1.0,0.7,0.5900000000000001,50.2
0022500442,233,129,104,25,0,2025-12-28,OKC vs PHI,26.2,Shai Gilgeous-Alexander,0.0,0.55,0.0,0.3733333333333333,14.0
0022500443,228,116,112,4,0,2025-12-28,WAS vs MEM,20.999999999999996,Jaren Jackson Jr.,0.8,0.4666666666666667,0.0,0.19999999999999987,44.3
0022500444,222,114,108,6,0,2025-12-28,POR vs BOS,22.600000000000005,Jaylen Brown,0.7,0.36666666666666664,0.0,0.2533333333333335,40.9
0022500445,211,112,99,13,0,2025-12-28,LAC vs DET,51.6,Kawhi Leonard,0.35,0.18333333333333332,0.0,1.0,46.7
0022500446,226,125,101,24,0,2025-12-28,LAL vs SAC,25.8,Luka Dončić,0.0,0.43333333333333335,0.0,0.36000000000000004,13.0
0022500447,236,123,113,10,0,2025-12-29,CHA vs MIL,24.2,Brandon Miller,0.5,0.6,0.0,0.30666666666666664,34.7
0022500448,216,115,101,14,0,2025-12-29,WAS vs PHX,25.0,Collin Gillespie,0.30000000000000004,0.26666666666666666,0.0,0.3333333333333333,24.8
0022500449,227,120,107,13,0,2025-12-29,BKN vs GSW,25.999999999999996,Michael Porter Jr.,0.35,0.45,0.0,0.36666666666666653,29.0
0022500450,270,147,123,24,0,2025-12-29,MIA vs DEN,24.399999999999995,Andrew Wiggins,0.0,1.0,0.0,0.3133333333333332,14.4
0022500451,213,107,106,1,0,2025-12-29,TOR vs ORL,24.900000000000002,Paolo Banchero,0.95,0.21666666666666667,0.0,0.33000000000000007,53.7
0022500452,237,136,101,35,0,2025-12-29,CHI vs MIN,28.4,Naz Reid,0.0,0.6166666666666667,0.0,0.4466666666666666,16.5
0022500453,245,126,119,7,0,2025-12-29,HOU vs IND,23.800000000000004,Kevin Durant,0.65,0.75,0.0,0.2933333333333335,41.8
0022500454,255,130,125,5,0,2025-12-29,NOP vs NYK,29.099999999999998,Zion Williamson,0.75,0.9166666666666666,0.0,0.4699999999999999,52.4
0022500455,269,140,129,11,0,2025-12-29,OKC vs ATL,33.20000000000001,Shai Gilgeous-Alexander,0.44999999999999996,1.0,0.0,0.606666666666667,43.5
0022500456,214,113,101,12,0,2025-12-29,SAS vs CLE,23.2,Victor Wembanyama,0.4,0.23333333333333334,0.0,0.2733333333333333,27.4
0022500457,247,125,122,3,0,2025-12-29,POR vs DAL,22.200000000000003,Max Christie,0.85,0.7833333333333333,0.0,0.2400000000000001,49.4
0022500458,275,139,136,3,1,2025-12-30,MEM vs PHI,34.9,Tyrese Maxey,0.85,1.0,0.7,0.6633333333333333,77.1
0022500459,248,129,119,10,0,2025-12-30,UTA vs BOS,30.10000000000001,Keyonte George,0.5,0.8,0.0,0.5033333333333336,41.6
0022500460,234,128,106,22,0,2025-12-30,LAL vs DET,22.5,Cade Cunningham,0.0,0.5666666666666667,0.0,0.25,10.3
0022500461,221,131,90,41,0,2025-12-30,LAC vs SAC,31.400000000000006,Kawhi Leonard,0.0,0.35,0.0,0.5466666666666669,18.2
0022500462,257,132,125,7,0,2025-12-31,CHA vs GSW,24.5,LaMelo Ball,0.65,0.95,0.0,0.31666666666666665,43.5
0022500463,228,126,102,24,0,2025-12-31,ATL vs MIN,31.9,Jalen Johnson,0.0,0.4666666666666667,0.0,0.5633333333333332,19.2
0022500464,222,112,110,2,0,2025-12-31,IND vs ORL,21.399999999999995,Paolo Banchero,0.9,0.36666666666666664,0.0,0.21333333333333318,48.7
0022500465,242,129,113,16,0,2025-12-31,CLE vs PHX,30.4,Donovan Mitchell,0.19999999999999996,0.7,0.0,0.5133333333333333,27.9
0022500466,252,134,118,16,0,2025-12-31,CHI vs NOP,25.500000000000004,Tre Jones,0.19999999999999996,0.8666666666666667,0.0,0.35000000000000014,23.8
0022500467,266,134,132,2,0,2025-12-31,SAS vs NYK,29.6,Julian Champagnie,0.9,1.0,0.0,0.4866666666666667,60.1
0022500468,209,106,103,3,0,2025-12-31,TOR vs DEN,25.5,Scottie Barnes,0.85,0.15,0.0,0.35,49.5
0022500469,227,114,113,1,0,2025-12-31,MIL vs WAS,22.499999999999996,Giannis Antetokounmpo,0.95,0.45,0.0,0.2499999999999999,52.5
0022500470,219,124,95,29,0,2025-12-31,OKC vs POR,31.500000000000004,Shai Gilgeous-Alexander,0.0,0.31666666666666665,0.0,0.5500000000000002,18.1
0022500471,216,120,96,24,0,2026-01-01,BKN vs HOU,23.200000000000003,Amen Thompson,0.0,0.26666666666666666,0.0,0.27333333333333343,9.5
0022500472,230,118,112,6,0,2026-01-01,DET vs MIA,28.099999999999994,Cade Cunningham,0.7,0.5,0.0,0.4366666666666665,47.1
0022500473,231,123,108,15,0,2026-01-01,DAL vs PHI,32.6,Tyrese Maxey,0.25,0.5166666666666667,0.0,0.5866666666666667,31.4
0022500474,226,120,106,14,0,2026-01-01,SAC vs BOS,23.7,DeMar DeRozan,0.30000000000000004,0.43333333333333335,0.0,0.29,24.4
0022500475,219,118,101,17,0,2026-01-01,LAC vs UTA,34.1,Kawhi Leonard,0.15000000000000002,0.31666666666666665,0.0,0.6366666666666667,27.4
0022500476,236,123,113,10,0,2026-01-02,IND vs SAS,19.400000000000002,Pascal Siakam,0.5,0.6,0.0,0.14666666666666675,29.9
0022500477,218,119,99,20,0,2026-01-02,WAS vs BKN,17.0,Alex Sarr,0.0,0.3,0.0,0.06666666666666667,3.5
0022500478,221,113,108,5,0,2026-01-02,CLE vs DEN,25.599999999999998,Jamal Murray,0.75,0.35,0.0,0.3533333333333333,46.1
0022500479,210,111,99,12,0,2026-01-02,NYK vs ATL,20.299999999999997,Onyeka Okongwu,0.4,0.16666666666666666,0.0,0.17666666666666658,24.1
0022500480,235,121,114,7,0,2026-01-02,CHI vs ORL,23.400000000000002,Paolo Banchero,0.65,0.5833333333333334,0.0,0.2800000000000001,40.6
0022500481,243,122,121,1,0,2026-01-02,MIL vs CHA,32.99999999999999,Ryan Rollins,0.95,0.7166666666666667,0.0,0.5999999999999998,64.3
0022500482,231,122,109,13,0,2026-01-02,NOP vs POR,32.6,Deni Avdija,0.35,0.5166666666666667,0.0,0.5866666666666667,35.9
0022500483,231,129,102,27,0,2026-01-02,PHX vs SAC,22.200000000000006,Devin Booker,0.0,0.5166666666666667,0.0,0.2400000000000002,9.8
0022500484,225,131,94,37,0,2026-01-02,GSW vs OKC,21.8,Shai Gilgeous-Alexander,0.0,0.4166666666666667,0.0,0.22666666666666668,8.9
0022500485,249,128,121,7,0,2026-01-02,LAL vs MEM,25.600000000000005,Luka Dončić,0.65,0.8166666666666667,0.0,0.3533333333333335,43.9
0022500486,240,125,115,10,0,2026-01-03,MIA vs MIN,25.900000000000002,Anthony Edwards,0.5,0.6666666666666666,0.0,0.3633333333333334,36.7
0022500487,249,130,119,11,0,2026-01-03,NYK vs PHI,28.6,Tyrese Maxey,0.44999999999999996,0.8166666666666667,0.0,0.45333333333333337,37.9
0022500488,251,134,117,17,0,2026-01-03,TOR vs ATL,26.299999999999994,Brandon Ingram,0.15000000000000002,0.85,0.0,0.3766666666666664,22.3
0022500489,211,112,99,13,0,2026-01-03,CHI vs CHA,27.1,Nikola Vučević,0.35,0.18333333333333332,0.0,0.4033333333333334,28.8
0022500490,225,115,110,5,0,2026-01-03,SAS vs POR,25.800000000000004,Luke Kornet,0.75,0.4166666666666667,0.0,0.36000000000000015,46.6
0022500491,214,110,104,6,0,2026-01-03,DAL vs HOU,25.9,Kevin Durant,0.7,0.23333333333333334,0.0,0.3633333333333333,43.6
0022500492,237,123,114,9,0,2026-01-03,GSW vs UTA,23.900000000000002,Stephen Curry,0.55,0.6166666666666667,0.0,0.29666666666666675,36.7
0022500493,261,146,115,31,0,2026-01-03,LAC vs BOS,39.800000000000004,Jaylen Brown,0.0,1.0,0.0,0.8266666666666668,29.8
0022500494,224,114,110,4,0,2026-01-04,CLE vs DET,22.599999999999998,Donovan Mitchell,0.8,0.4,0.0,0.25333333333333324,45.6
0022500495,262,135,127,8,0,2026-01-04,ORL vs IND,29.4,Desmond Bane,0.6,1.0,0.0,0.4799999999999999,46.4
0022500496,242,127,115,12,0,2026-01-04,BKN vs DEN,23.1,Jamal Murray,0.4,0.7,0.0,0.2700000000000001,29.6
0022500497,231,125,106,19,0,2026-01-04,MIA vs NOP,31.3,Norman Powell,0.050000000000000044,0.5166666666666667,0.0,0.5433333333333333,21.1
0022500498,256,141,115,26,0,2026-01-04,WAS vs MIN,27.8,Anthony Edwards,0.0,0.9333333333333333,0.0,0.4266666666666667,17.5
0022500499,213,108,105,3,0,2026-01-04,PHX vs OKC,24.2,Devin Booker,0.85,0.21666666666666667,0.0,0.30666666666666664,48.5
0022500500,213,115,98,17,0,2026-01-04,SAC vs MIL,30.900000000000006,Giannis Antetokounmpo,0.15000000000000002,0.21666666666666667,0.0,0.5300000000000001,23.7
0022500501,234,120,114,6,0,2026-01-04,LAL vs MEM,31.60000000000001,Luka Dončić,0.7,0.5666666666666667,0.0,0.5533333333333336,50.9
0022500502,211,121,90,31,0,2026-01-05,DET vs NYK,27.700000000000003,Cade Cunningham,0.0,0.18333333333333332,0.0,0.42333333333333345,13.6
0022500503,216,115,101,14,0,2026-01-05,BOS vs CHI,21.400000000000002,Matas Buzelis,0.30000000000000004,0.26666666666666666,0.0,0.2133333333333334,21.2
0022500504,218,118,100,18,0,2026-01-05,TOR vs ATL,23.799999999999997,Collin Murray-Boyles,0.09999999999999998,0.3,0.0,0.2933333333333332,14.8
0022500505,197,100,97,3,0,2026-01-05,HOU vs PHX,20.0,Kevin Durant,0.85,0.0,0.0,0.16666666666666666,43.2
0022500506,221,124,97,27,0,2026-01-05,OKC vs CHA,22.099999999999998,Brandon Miller,0.0,0.35,0.0,0.2366666666666666,8.8
0022500507,249,125,124,1,1,2026-01-05,PHI vs DEN,25.8,Tyrese Maxey,0.95,0.8166666666666667,0.7,0.36000000000000004,71.6
0022500508,205,103,102,1,0,2026-01-05,LAC vs GSW,22.7,Jimmy Butler III,0.95,0.08333333333333333,0.0,0.25666666666666665,50.9
0022500509,254,137,117,20,0,2026-01-05,POR vs UTA,30.0,Deni Avdija,0.0,0.9,0.0,0.5,19.5
0022500510,236,120,116,4,0,2026-01-06,IND vs CLE,22.500000000000004,Darius Garland,0.8,0.6,0.0,0.2500000000000001,46.5
0022500511,232,120,112,8,0,2026-01-06,WAS vs ORL,23.4,Alex Sarr,0.6,0.5333333333333333,0.0,0.27999999999999997,38.1
0022500512,211,106,105,1,0,2026-01-06,MEM vs SAS,23.1,Cam Spencer,0.95,0.18333333333333332,0.0,0.2700000000000001,51.8
0022500513,216,122,94,28,0,2026-01-06,MIN vs MIA,17.6,Anthony Edwards,0.0,0.26666666666666666,0.0,0.08666666666666671,3.9
0022500514,214,111,103,8,0,2026-01-06,NOP vs LAL,32.2,Trey Murphy III,0.6,0.23333333333333334,0.0,0.5733333333333335,45.4
0022500515,198,100,98,2,0,2026-01-06,SAC vs DAL,19.299999999999997,Cooper Flagg,0.9,0.0,0.0,0.14333333333333323,44.8
0022500516,193,97,96,1,0,2026-01-07,CHA vs TOR,17.899999999999995,RJ Barrett,0.95,0.0,0.0,0.0966666666666665,45.6
0022500517,201,108,93,15,0,2026-01-07,DET vs CHI,27.900000000000002,Isaiah Stewart,0.25,0.016666666666666666,0.0,0.43000000000000005,24.2
0022500518,241,131,110,21,0,2026-01-07,PHI vs WAS,24.1,Paul George,0.0,0.6833333333333333,0.0,0.3033333333333334,12.5
0022500519,217,117,100,17,0,2026-01-07,ATL vs NOP,18.5,Zion Williamson,0.15000000000000002,0.2833333333333333,0.0,0.11666666666666667,11.7
0022500520,224,114,110,4,0,2026-01-07,BOS vs DEN,26.299999999999997,Jamal Murray,0.8,0.4,0.0,0.3766666666666666,49.3
0022500521,207,104,103,1,1,2026-01-07,BKN vs ORL,21.4,Michael Porter Jr.,0.95,0.11666666666666667,0.7,0.2133333333333333,63.7
0022500522,234,123,111,12,0,2026-01-07,NYK vs LAC,24.9,Jalen Brunson,0.4,0.5666666666666667,0.0,0.32999999999999996,30.7
0022500523,198,107,91,16,0,2026-01-07,SAS vs LAL,27.4,Luka Dončić,0.19999999999999996,0.0,0.0,0.4133333333333333,21.4
0022500524,215,117,98,19,0,2026-01-07,MEM vs PHX,15.0,Mark Williams,0.050000000000000044,0.25,0.0,0.0,3.5
0022500525,254,129,125,4,1,2026-01-07,OKC vs UTA,39.90000000000001,Shai Gilgeous-Alexander,0.8,0.9,0.7,0.8300000000000004,79.4
0022500526,233,120,113,7,0,2026-01-07,GSW vs MIL,26.4,Stephen Curry,0.65,0.55,0.0,0.37999999999999995,43.4
0022500527,205,103,102,1,0,2026-01-07,POR vs HOU,27.400000000000006,Deni Avdija,0.95,0.08333333333333333,0.0,0.4133333333333335,55.6
0022500528,226,114,112,2,0,2026-01-08,CHA vs IND,26.3,LaMelo Ball,0.9,0.43333333333333335,0.0,0.3766666666666667,54.0
0022500530,253,131,122,9,0,2026-01-08,MIN vs CLE,23.1,Donovan Mitchell,0.55,0.8833333333333333,0.0,0.2700000000000001,37.3
0022500531,230,116,114,2,0,2026-01-08,UTA vs DAL,26.3,Cooper Flagg,0.9,0.5,0.0,0.3766666666666667,54.3
